BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	58	01	ὥστε	01,02,03,04	por tanto mis amados	expanded
1corintios	15	58	02	ἀδελφοί	-	-	shared
1corintios	15	58	03	μου	-	-	shared
1corintios	15	58	04	ἀγαπητοί	-	-	shared
1corintios	15	58	05	ἑδραῖοι	05	firmes	direct
1corintios	15	58	06	γίνεσθε	06	estén	direct
1corintios	15	58	07	ἀμετακίνητοι	07	constantes	direct
1corintios	15	58	08	περισσεύοντες	08	abundando	direct
1corintios	15	58	09	ἐν	09	en	direct
1corintios	15	58	10	τῷ	10,11,12	la obra del	expanded
1corintios	15	58	11	ἔργῳ	-	-	shared
1corintios	15	58	12	τοῦ	-	-	shared
1corintios	15	58	13	κυρίου	13	señor	direct
1corintios	15	58	14	πάντοτε	14	siempre	direct
1corintios	15	58	15	εἰδότες	15	sabiendo	direct
1corintios	15	58	16	ὅτι	16	que	direct
1corintios	15	58	17	ὁ	17,18	su trabajo	expanded
1corintios	15	58	18	κόπος	-	-	shared
1corintios	15	58	19	ὑμῶν	-	-	shared
1corintios	15	58	20	οὐκ	19	no	direct
1corintios	15	58	21	ἔστιν	20	es	direct
1corintios	15	58	22	κενὸς	21	en vano	expanded
1corintios	15	58	23	ἐν	22,23	en el	expanded
1corintios	15	58	24	κυρίῳ	24	señor	direct
