BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	14	01	εἰ	01,02,03	y si cristo	expanded
1corintios	15	14	02	δὲ	01,02,03	y si cristo	shared
1corintios	15	14	03	χριστὸς	04	no	direct
1corintios	15	14	04	οὐκ	05	ha	direct
1corintios	15	14	05	ἐγήγερται	06,07	resucitado vana	expanded
1corintios	15	14	06	κενὸν	08	es	direct
1corintios	15	14	07	ἄρα	09,10	entonces nuestra	expanded
1corintios	15	14	08	τὸ	11	predicación	direct
1corintios	15	14	09	κήρυγμα	12	y	direct
1corintios	15	14	10	ἡμῶν	13	vana	direct
1corintios	15	14	11	κενὴ	14	también	direct
1corintios	15	14	12	καὶ	15,16	la fe	expanded
1corintios	15	14	13	ἡ	17	de	direct
1corintios	15	14	14	πίστις	18	ustedes	direct
1corintios	15	14	15	ὑμῶν	-	-	missing
