BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	4	4	01	οὐδὲν	01	porque	direct
1corintios	4	4	02	γὰρ	02	no	direct
1corintios	4	4	03	ἐμαυτῷ	03	estoy	direct
1corintios	4	4	04	σύνοιδα	04	consciente	direct
1corintios	4	4	05	ἀλλʼ	05,06	de nada	expanded
1corintios	4	4	06	οὐκ	11	no	direct
1corintios	4	4	07	ἐν	12,13,14	por eso estoy	expanded
1corintios	4	4	08	τούτῳ	15	sin	direct
1corintios	4	4	09	δεδικαίωμαι	16	culpa	direct
1corintios	4	4	10	ὁ	17	pues	direct
1corintios	4	4	11	δὲ	18,19	el que	expanded
1corintios	4	4	12	ἀνακρίνων	20	me	direct
1corintios	4	4	13	με	21	juzga	direct
1corintios	4	4	14	κύριός	22	es	direct
1corintios	4	4	15	ἐστιν	23	el	direct
