BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	11	26	01	ὁσάκις	01,02,03,04	porque todas las veces	expanded
1corintios	11	26	02	γὰρ	01,02,03,04	porque todas las veces	shared
1corintios	11	26	03	ἐὰν	05	que	direct
1corintios	11	26	04	ἐσθίητε	06	coman	direct
1corintios	11	26	05	τὸν	07,08	este pan	expanded
1corintios	11	26	06	ἄρτον	08	pan	shared
1corintios	11	26	07	τοῦτον	07,08	este pan	shared
1corintios	11	26	08	καὶ	09	y	direct
1corintios	11	26	09	τὸ	10	beban	direct
1corintios	11	26	10	ποτήριον	11,12	esta copa	expanded
1corintios	11	26	11	πίνητε	10	beban	shared
1corintios	11	26	12	τὸν	13	proclaman	direct
1corintios	11	26	13	θάνατον	14,15	la muerte	expanded
1corintios	11	26	14	τοῦ	16	del	direct
1corintios	11	26	15	κυρίου	17,18	señor hasta	expanded
1corintios	11	26	16	καταγγέλλετε	13	proclaman	shared
1corintios	11	26	17	ἄχρι	19,20	que él	expanded
1corintios	11	26	18	οὗ	19	que	shared
1corintios	11	26	19	ἔλθῃ	21	venga	direct
