BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	6	10	01	οὔτε	01	ni	direct
1corintios	6	10	02	κλέπται	02	los	direct
1corintios	6	10	03	οὔτε	04	ni	direct
1corintios	6	10	04	πλεονέκται	05	los	direct
1corintios	6	10	05	οὐ	06	avaros	direct
1corintios	6	10	06	μέθυσοι	07	ni	direct
1corintios	6	10	07	οὐ	08	los	direct
1corintios	6	10	08	λοίδοροι	09	borrachos	direct
1corintios	6	10	09	οὐχ	10	ni	direct
1corintios	6	10	10	ἅρπαγες	11	los	direct
1corintios	6	10	11	βασιλείαν	18,19,20	reino de dios	expanded
1corintios	6	10	12	θεοῦ	18,19,20	reino de dios	shared
1corintios	6	10	13	κληρονομήσουσιν	-	-	missing
