BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	52	01	ἐν	01,02,03	en un momento	expanded
1corintios	15	52	02	ἀτόμῳ	04	en	direct
1corintios	15	52	03	ἐν	05,06,07	un abrir y	expanded
1corintios	15	52	04	ῥιπῇ	08	cerrar	direct
1corintios	15	52	05	ὀφθαλμοῦ	09	de	direct
1corintios	15	52	06	ἐν	10,11,12	ojos a la	expanded
1corintios	15	52	07	τῇ	13,14	trompeta final	expanded
1corintios	15	52	08	ἐσχάτῃ	15	pues	direct
1corintios	15	52	09	σάλπιγγι	16	la	direct
1corintios	15	52	10	σαλπίσει	17	trompeta	direct
1corintios	15	52	11	γάρ	-	-	missing
1corintios	15	52	12	καὶ	18,19	sonará y	expanded
1corintios	15	52	13	οἱ	20	los	direct
1corintios	15	52	14	νεκροὶ	21	muertos	direct
1corintios	15	52	15	ἐγερθήσονται	22	resucitarán	direct
1corintios	15	52	16	ἄφθαρτοι	23	incorruptibles	direct
1corintios	15	52	17	καὶ	24,25	y nosotros	expanded
1corintios	15	52	18	ἡμεῖς	26	seremos	direct
1corintios	15	52	19	ἀλλαγησόμεθα	27	transformados	direct
