BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	14	16	01	ἐπεὶ	01,02,03	de otra manera	expanded
1corintios	14	16	02	ἐὰν	04	si	direct
1corintios	14	16	03	εὐλογῇς	05	bendices	direct
1corintios	14	16	04	πνεύματι	06,07,08,09	solo en el espíritu	expanded
1corintios	14	16	05	ὁ	12	el	direct
1corintios	14	16	06	ἀναπληρῶν	20,21	que ocupa	expanded
1corintios	14	16	07	τὸν	22,23	el lugar	expanded
1corintios	14	16	08	τόπον	23	lugar	shared
1corintios	14	16	09	τοῦ	24,25	del que	expanded
1corintios	14	16	10	ἰδιώτου	26,27,28,29	no tiene ese don	expanded
1corintios	14	16	11	πῶς	10,11	cómo dirá	expanded
1corintios	14	16	12	ἐρεῖ	11	dirá	shared
1corintios	14	16	13	τὸ	19	el	direct
1corintios	14	16	14	ἀμήν	13	amén	direct
1corintios	14	16	15	ἐπὶ	14	a	direct
1corintios	14	16	16	τῇ	15,16,17	tu acción de	expanded
1corintios	14	16	17	σῇ	15	tu	shared
1corintios	14	16	18	εὐχαριστίᾳ	18	gracias	direct
1corintios	14	16	19	ἐπειδὴ	30,31	puesto que	expanded
1corintios	14	16	20	τί	34,35,36	lo que dices	expanded
1corintios	14	16	21	λέγεις	36	dices	shared
1corintios	14	16	22	οὐκ	32	no	direct
1corintios	14	16	23	οἶδεν	33	sabe	direct
