BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	3	12	01	εἰ	01	ahora	direct
1corintios	3	12	02	δέ	02	bien	direct
1corintios	3	12	03	τις	03	si	direct
1corintios	3	12	04	ἐποικοδομεῖ	04	sobre	direct
1corintios	3	12	05	ἐπὶ	05,06,07	este fundamento alguien	expanded
1corintios	3	12	06	τὸν	08	edifica	direct
1corintios	3	12	07	θεμέλιον	09	con	direct
1corintios	3	12	08	χρυσόν	10	oro	direct
1corintios	3	12	09	ἄργυρον	11	plata	direct
1corintios	3	12	10	λίθους	12	piedras	direct
1corintios	3	12	11	τιμίους	13	preciosas	direct
1corintios	3	12	12	ξύλα	14	madera	direct
1corintios	3	12	13	χόρτον	15	heno	direct
1corintios	3	12	14	καλάμην	16	paja	direct
