BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	32	01	εἰ	01	si	direct
1corintios	15	32	02	κατὰ	02,03	por motivos	expanded
1corintios	15	32	03	ἄνθρωπον	04	humanos	direct
1corintios	15	32	04	ἐθηριομάχησα	05,06,07	luché contra fieras	expanded
1corintios	15	32	05	ἐν	08	en	direct
1corintios	15	32	06	ἐφέσῳ	09	éfeso	direct
1corintios	15	32	07	τί	10,11	qué me	expanded
1corintios	15	32	08	μοι	-	-	shared
1corintios	15	32	09	τὸ	12,13	me aprovecha	expanded
1corintios	15	32	10	ὄφελος	-	-	shared
1corintios	15	32	11	εἰ	14	si	direct
1corintios	15	32	12	νεκροὶ	15,16	los muertos	expanded
1corintios	15	32	13	οὐκ	17	no	direct
1corintios	15	32	14	ἐγείρονται	18	resucitan	direct
1corintios	15	32	15	φάγωμεν	19	comamos	direct
1corintios	15	32	16	καὶ	20	y	direct
1corintios	15	32	17	πίωμεν	21	bebamos	direct
1corintios	15	32	18	αὔριον	22,23,24	que mañana moriremos	expanded
1corintios	15	32	19	γὰρ	-	-	shared
1corintios	15	32	20	ἀποθνῄσκομεν	-	-	shared
