BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	44	01	σπείρεται	01	se	direct
1corintios	15	44	02	σῶμα	04	cuerpo	direct
1corintios	15	44	03	ψυχικόν	05	natural	direct
1corintios	15	44	04	ἐγείρεται	06	se	direct
1corintios	15	44	05	σῶμα	09	cuerpo	direct
1corintios	15	44	06	πνευματικόν	10	espiritual	direct
1corintios	15	44	07	εἰ	11	si	direct
1corintios	15	44	08	ἔστιν	12	hay	direct
1corintios	15	44	09	σῶμα	14	cuerpo	direct
1corintios	15	44	10	ψυχικόν	15	natural	direct
1corintios	15	44	11	ἔστιν	16	hay	direct
1corintios	15	44	12	καὶ	17,18	también un	expanded
1corintios	15	44	13	πνευματικόν	19	cuerpo	direct
