BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	14	12	01	οὕτως	01	así	direct
1corintios	14	12	02	καὶ	02,03	también ustedes	expanded
1corintios	14	12	03	ὑμεῖς	04	puesto	direct
1corintios	14	12	04	ἐπεὶ	05	que	direct
1corintios	14	12	05	ζηλωταί	06	anhelan	direct
1corintios	14	12	06	ἐστε	07	dones	direct
1corintios	14	12	07	πνευμάτων	08	espirituales	direct
1corintios	14	12	08	πρὸς	09	procuren	direct
1corintios	14	12	09	τὴν	10	abundar	direct
1corintios	14	12	10	οἰκοδομὴν	11	en	direct
1corintios	14	12	11	τῆς	12	ellos	direct
1corintios	14	12	12	ἐκκλησίας	13	para	direct
1corintios	14	12	13	ζητεῖτε	14	la	direct
1corintios	14	12	14	ἵνα	15,16,17,18	edificación de la iglesia	expanded
1corintios	14	12	15	περισσεύητε	-	-	missing
