BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	15	10	01	χάριτι	01,02,03,04	pero por la gracia	expanded
1corintios	15	10	02	δὲ	-	-	shared
1corintios	15	10	03	θεοῦ	05,06	de dios	expanded
1corintios	15	10	04	εἰμι	07	soy	direct
1corintios	15	10	05	ὅ	08,09,10	lo que soy	expanded
1corintios	15	10	06	εἰμι	-	-	shared
1corintios	15	10	07	καὶ	11	y	direct
1corintios	15	10	08	ἡ	12,13	su gracia	expanded
1corintios	15	10	09	χάρις	-	-	shared
1corintios	15	10	10	αὐτοῦ	-	-	shared
1corintios	15	10	11	ἡ	14,15,16	para conmigo no	expanded
1corintios	15	10	12	εἰς	17,18	resultó vana	expanded
1corintios	15	10	13	ἐμὲ	-	-	shared
1corintios	15	10	14	οὐ	-	-	shared
1corintios	15	10	15	κενὴ	-	-	shared
1corintios	15	10	16	ἐγενήθη	-	-	shared
1corintios	15	10	17	ἀλλὰ	19,20,21	antes bien he	expanded
1corintios	15	10	18	περισσότερον	22,23	trabajado mucho más	expanded
1corintios	15	10	19	αὐτῶν	24,25	que todos	expanded
1corintios	15	10	20	πάντων	26,27	ellos aunque	expanded
1corintios	15	10	21	ἐκοπίασα	28	yo	direct
1corintios	15	10	22	οὐκ	29	no	direct
1corintios	15	10	23	ἐγὼ	30	yo	direct
1corintios	15	10	24	δὲ	31	sino	direct
1corintios	15	10	25	ἀλλὰ	32,33,34	la gracia de dios	expanded
1corintios	15	10	26	ἡ	-	-	shared
1corintios	15	10	27	χάρις	-	-	shared
1corintios	15	10	28	τοῦ	-	-	shared
1corintios	15	10	29	θεοῦ	35,36,37	en mí	expanded
1corintios	15	10	30	ἡ	-	-	shared
1corintios	15	10	31	σὺν	-	-	shared
1corintios	15	10	32	ἐμοί	-	-	shared
