BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	11	27	01	ὥστε	01	de	direct
1corintios	11	27	02	ὃς	02	manera	direct
1corintios	11	27	03	ἂν	03	que	direct
1corintios	11	27	04	ἐσθίῃ	04	el	direct
1corintios	11	27	05	τὸν	05	que	direct
1corintios	11	27	06	ἄρτον	06	coma	direct
1corintios	11	27	07	ἢ	07	el	direct
1corintios	11	27	08	πίνῃ	08	pan	direct
1corintios	11	27	09	τὸ	09	o	direct
1corintios	11	27	10	ποτήριον	12	copa	direct
1corintios	11	27	11	τοῦ	13	del	direct
1corintios	11	27	12	κυρίου	14,15	señor indignamente	expanded
1corintios	11	27	13	ἀναξίως	16	será	direct
1corintios	11	27	14	ἔνοχος	17	culpable	direct
1corintios	11	27	15	ἔσται	18	del	direct
1corintios	11	27	16	τοῦ	19	cuerpo	direct
1corintios	11	27	17	σώματος	20	y	direct
1corintios	11	27	18	καὶ	21,22	de la	expanded
1corintios	11	27	19	τοῦ	23	sangre	direct
1corintios	11	27	20	αἵματος	24	del	direct
1corintios	11	27	21	τοῦ	25	señor	direct
1corintios	11	27	22	κυρίου	-	-	missing
