BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	11	24	01	καὶ	01	y	direct
1corintios	11	24	02	εὐχαριστήσας	02,03,04,05,06	después de dar gracias lo	expanded
1corintios	11	24	03	ἔκλασεν	07	partió	direct
1corintios	11	24	04	καὶ	08	y	direct
1corintios	11	24	05	εἶπεν	09	dijo	direct
1corintios	11	24	06	τοῦτό	10,11	esto es	expanded
1corintios	11	24	07	μού	12	mi	direct
1corintios	11	24	08	ἐστιν	11	es	shared
1corintios	11	24	09	τὸ	13	cuerpo	direct
1corintios	11	24	10	σῶμα	13	cuerpo	shared
1corintios	11	24	11	τὸ	14	que	direct
1corintios	11	24	12	ὑπὲρ	15,16,17	es para ustedes	expanded
1corintios	11	24	13	ὑμῶν	17	ustedes	shared
1corintios	11	24	14	τοῦτο	18,19	hagan esto	expanded
1corintios	11	24	15	ποιεῖτε	18	hagan	shared
1corintios	11	24	16	εἰς	20	en	direct
1corintios	11	24	17	τὴν	21	memoria	direct
1corintios	11	24	18	ἐμὴν	22,23	de mí	expanded
1corintios	11	24	19	ἀνάμνησιν	20,21	en memoria	shared
