BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	12	9	01	ἑτέρῳ	01	a	direct
1corintios	12	9	02	πίστις	02	otro	direct
1corintios	12	9	03	ἐν	03,04,05	fe por el	expanded
1corintios	12	9	04	τῷ	06	mismo	direct
1corintios	12	9	05	αὐτῷ	07	espíritu	direct
1corintios	12	9	06	πνεύματι	08	a	direct
1corintios	12	9	07	ἄλλῳ	09	otro	direct
1corintios	12	9	08	χαρίσματα	10	dones	direct
1corintios	12	9	09	ἰαμάτων	11	de	direct
1corintios	12	9	10	ἐν	12,13,14	sanidad por el	expanded
1corintios	12	9	11	τῷ	15	único	direct
1corintios	12	9	12	ἑνὶ	16	espíritu	direct
1corintios	12	9	13	πνεύματι	-	-	missing
