BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	9	21	01	τοῖς	01,02,03,04,05,06,07,08,09	a los que están sin ley como sin ley	expanded
1corintios	9	21	02	ἀνόμοις	01,02,03,04,05,06,07,08,09	a los que están sin ley como sin ley	shared
1corintios	9	21	03	ὡς	01,02,03,04,05,06,07,08,09	a los que están sin ley como sin ley	shared
1corintios	9	21	04	ἄνομος	01,02,03,04,05,06,07,08,09	a los que están sin ley como sin ley	shared
1corintios	9	21	05	μὴ	10,11,12,13,14,15,16,17	aunque no estoy sin la ley de dios	expanded
1corintios	9	21	06	ὢν	10,11,12,13,14,15,16,17	aunque no estoy sin la ley de dios	shared
1corintios	9	21	07	ἄνομος	10,11,12,13,14,15,16,17	aunque no estoy sin la ley de dios	shared
1corintios	9	21	08	θεοῦ	10,11,12,13,14,15,16,17	aunque no estoy sin la ley de dios	shared
1corintios	9	21	09	ἀλλʼ	18,19,20,21,22,23	sino bajo la ley de cristo	expanded
1corintios	9	21	10	ἔννομος	18,19,20,21,22,23	sino bajo la ley de cristo	shared
1corintios	9	21	11	χριστοῦ	18,19,20,21,22,23	sino bajo la ley de cristo	shared
1corintios	9	21	12	ἵνα	24,25,26,27,28,29,30,31,32	para poder ganar a los que están sin ley	expanded
1corintios	9	21	13	κερδάνω	24,25,26,27,28,29,30,31,32	para poder ganar a los que están sin ley	shared
1corintios	9	21	14	τοὺς	24,25,26,27,28,29,30,31,32	para poder ganar a los que están sin ley	shared
1corintios	9	21	15	ἀνόμους	24,25,26,27,28,29,30,31,32	para poder ganar a los que están sin ley	shared
