BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	7	35	01	τοῦτο	01	esto	direct
1corintios	7	35	02	δὲ	02,03	digo para	expanded
1corintios	7	35	03	πρὸς	04	su	direct
1corintios	7	35	04	τὸ	05	propio	direct
1corintios	7	35	05	ὑμῶν	-	-	missing
1corintios	7	35	06	αὐτῶν	06	beneficio	direct
1corintios	7	35	07	σύμφορον	07	no	direct
1corintios	7	35	08	λέγω	08	para	direct
1corintios	7	35	09	οὐχ	09	ponerles	direct
1corintios	7	35	10	ἵνα	10,11,12,13	restricción sino para promover	expanded
1corintios	7	35	11	βρόχον	14	lo	direct
1corintios	7	35	12	ὑμῖν	15	que	direct
1corintios	7	35	13	ἐπιβάλω	16	es	direct
1corintios	7	35	14	ἀλλὰ	17	honesto	direct
1corintios	7	35	15	πρὸς	18	y	direct
1corintios	7	35	16	τὸ	19	para	direct
1corintios	7	35	17	εὔσχημον	20	asegurar	direct
1corintios	7	35	18	καὶ	21,22	su constante	expanded
1corintios	7	35	19	εὐπάρεδρον	23	devoción	direct
1corintios	7	35	20	τῷ	24	al	direct
1corintios	7	35	21	κυρίῳ	25	señor	direct
1corintios	7	35	22	ἀπερισπάστως	-	-	missing
