BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	12	21	01	οὐ	01	y	direct
1corintios	12	21	02	δύναται	02	el	direct
1corintios	12	21	03	δὲ	03,04	ojo no	expanded
1corintios	12	21	04	ὁ	05	puede	direct
1corintios	12	21	05	ὀφθαλμὸς	06	decirle	direct
1corintios	12	21	06	εἰπεῖν	07	a	direct
1corintios	12	21	07	τῇ	08,09	la mano	expanded
1corintios	12	21	08	χειρί	10	no	direct
1corintios	12	21	09	χρείαν	11	te	direct
1corintios	12	21	10	σου	12	necesito	direct
1corintios	12	21	11	οὐκ	13,14	ni tampoco	expanded
1corintios	12	21	12	ἔχω	20,21	no los	expanded
1corintios	12	21	13	ἢ	15,16	la cabeza	expanded
1corintios	12	21	14	πάλιν	17	a	direct
1corintios	12	21	15	ἡ	18,19	los pies	shared
1corintios	12	21	16	κεφαλὴ	15,16	la cabeza	shared
1corintios	12	21	17	τοῖς	18,19	los pies	shared
1corintios	12	21	18	ποσίν	18,19	los pies	shared
1corintios	12	21	19	χρείαν	22	necesito	direct
1corintios	12	21	20	ὑμῶν	20,21	no los	shared
1corintios	12	21	21	οὐκ	13,14	ni tampoco	shared
1corintios	12	21	22	ἔχω	20,21,22	no los necesito	shared
