BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	9	16	01	ἐὰν	01,02,03,04,05	porque si predico el evangelio	expanded
1corintios	9	16	02	γὰρ	01,02,03,04,05	porque si predico el evangelio	shared
1corintios	9	16	03	εὐαγγελίζωμαι	01,02,03,04,05	porque si predico el evangelio	shared
1corintios	9	16	04	οὐκ	06,07,08,09,10,11	no tengo nada de qué gloriarme	expanded
1corintios	9	16	05	ἔστιν	06,07,08,09,10,11	no tengo nada de qué gloriarme	shared
1corintios	9	16	06	μοι	06,07,08,09,10,11	no tengo nada de qué gloriarme	shared
1corintios	9	16	07	καύχημα	06,07,08,09,10,11	no tengo nada de qué gloriarme	shared
1corintios	9	16	08	ἀνάγκη	12,13,14,15,16,17,18	pues estoy bajo el deber de hacerlo	expanded
1corintios	9	16	09	γάρ	12,13,14,15,16,17,18	pues estoy bajo el deber de hacerlo	shared
1corintios	9	16	10	μοι	12,13,14,15,16,17,18	pues estoy bajo el deber de hacerlo	shared
1corintios	9	16	11	ἐπίκειται	12,13,14,15,16,17,18	pues estoy bajo el deber de hacerlo	shared
1corintios	9	16	12	οὐαὶ	19,20,21,22,23,24,25,26,27	pues ay de mí si no predico el evangelio	expanded
1corintios	9	16	13	γάρ	19,20,21,22,23,24,25,26,27	pues ay de mí si no predico el evangelio	shared
1corintios	9	16	14	μοί	19,20,21,22,23,24,25,26,27	pues ay de mí si no predico el evangelio	shared
1corintios	9	16	15	ἐστιν	19,20,21,22,23,24,25,26,27	pues ay de mí si no predico el evangelio	shared
1corintios	9	16	16	ἐὰν	19,20,21,22,23,24,25,26,27	pues ay de mí si no predico el evangelio	shared
1corintios	9	16	17	μὴ	19,20,21,22,23,24,25,26,27	pues ay de mí si no predico el evangelio	shared
1corintios	9	16	18	εὐαγγελίσωμαι	19,20,21,22,23,24,25,26,27	pues ay de mí si no predico el evangelio	shared
