BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	10	31	01	εἴτε	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	expanded
1corintios	10	31	02	οὖν	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	shared
1corintios	10	31	03	ἐσθίετε	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	shared
1corintios	10	31	04	εἴτε	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	shared
1corintios	10	31	05	πίνετε	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	shared
1corintios	10	31	06	εἴτε	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	shared
1corintios	10	31	07	τι	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	shared
1corintios	10	31	08	ποιεῖτε	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	shared
1corintios	10	31	09	πάντα	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	shared
1corintios	10	31	10	εἰς	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	shared
1corintios	10	31	11	δόξαν	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	shared
1corintios	10	31	12	θεοῦ	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	shared
1corintios	10	31	13	ποιεῖτε	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20	entonces ya sea que coman que beban o que hagan cualquier otra cosa háganlo todo para la gloria de dios	shared
