BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	11	16	01	εἰ	01	pero	direct
1corintios	11	16	02	δέ	02	si	direct
1corintios	11	16	03	τις	03	alguien	direct
1corintios	11	16	04	δοκεῖ	04,05	parece ser	expanded
1corintios	11	16	05	φιλόνεικος	06	contencioso	direct
1corintios	11	16	06	εἶναι	07,08	nosotros no	expanded
1corintios	11	16	07	ἡμεῖς	09	tenemos	direct
1corintios	11	16	08	τοιαύτην	10	tal	direct
1corintios	11	16	09	συνήθειαν	11	costumbre	direct
1corintios	11	16	10	οὐκ	12	ni	direct
1corintios	11	16	11	ἔχομεν	13	la	direct
1corintios	11	16	12	οὐδὲ	14	tienen	direct
1corintios	11	16	13	αἱ	15	las	direct
1corintios	11	16	14	ἐκκλησίαι	16	iglesias	direct
1corintios	11	16	15	τοῦ	17	de	direct
1corintios	11	16	16	θεοῦ	18	dios	expanded
