BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	11	9	01	καὶ	01,02	en verdad	expanded
1corintios	11	9	02	γὰρ	03	el	direct
1corintios	11	9	03	οὐκ	05	no	direct
1corintios	11	9	04	ἐκτίσθη	06	fue	direct
1corintios	11	9	05	ἀνὴρ	07	creado	direct
1corintios	11	9	06	διὰ	08,09,10	a causa de	expanded
1corintios	11	9	07	τὴν	11,12,13	la mujer sino	expanded
1corintios	11	9	08	γυναῖκα	11,12,13	la mujer sino	shared
1corintios	11	9	09	ἀλλὰ	14,15	la mujer	expanded
1corintios	11	9	10	γυνὴ	16,17	a causa	expanded
1corintios	11	9	11	διὰ	18,19	del hombre	expanded
1corintios	11	9	12	τὸν	-	-	missing
1corintios	11	9	13	ἄνδρα	-	-	missing
