BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	2	28	01	οὐ	02	no	direct
romanos	2	28	02	γὰρ	03	es	direct
romanos	2	28	03	ὁ	04	judío	direct
romanos	2	28	04	ἐν	05,06,07	el que lo	expanded
romanos	2	28	05	τῷ	08	es	direct
romanos	2	28	06	φανερῷ	09	exteriormente,	direct
romanos	2	28	07	Ἰουδαῖός	10	ni	direct
romanos	2	28	08	ἐστιν,	11	la	direct
romanos	2	28	09	οὐδὲ	12	circuncisión	direct
romanos	2	28	10	ἡ	14	la	direct
romanos	2	28	11	ἐν	15,16,17	externa, en la	expanded
romanos	2	28	12	τῷ	18	carne.	direct
romanos	2	28	13	φανερῷ	-	-	missing
romanos	2	28	14	ἐν	-	-	missing
romanos	2	28	15	σαρκὶ	-	-	missing
romanos	2	28	16	περιτομή·	-	-	missing
