BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	9	25	01	ὡς	01	Como	direct
romanos	9	25	02	καὶ	02,03	también dice	expanded
romanos	9	25	03	ἐν	04,05,06	en Oseas: «A	expanded
romanos	9	25	04	τῷ	07	LOS	direct
romanos	9	25	05	Ὡσηὲ	08	QUE	direct
romanos	9	25	06	λέγει·	09	NO	direct
romanos	9	25	07	Καλέσω	10	ERAN	direct
romanos	9	25	08	τὸν	11	MI	direct
romanos	9	25	09	οὐ	12	PUEBLO,	direct
romanos	9	25	10	λαόν	13	LLAMARÉ:	direct
romanos	9	25	11	μου	14	“PUEBLO	direct
romanos	9	25	12	λαόν	15	MÍO”,	direct
romanos	9	25	13	μου	16	Y	direct
romanos	9	25	14	καὶ	17,18	A LA	expanded
romanos	9	25	15	τὴν	19	QUE	direct
romanos	9	25	16	οὐκ	20	NO	direct
romanos	9	25	17	ἠγαπημένην	21	ERA	direct
romanos	9	25	18	ἠγαπημένην·	22	AMADA:	direct
