BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	11	24	01	εἰ	01	Porque	direct
romanos	11	24	02	γὰρ	02	si	direct
romanos	11	24	03	σὺ	03	tú	direct
romanos	11	24	04	ἐκ	04	fuiste	direct
romanos	11	24	05	τῆς	05	cortado	direct
romanos	11	24	06	κατὰ	06	de	direct
romanos	11	24	07	φύσιν	07	lo	direct
romanos	11	24	08	ἐξεκόπης	08	que	direct
romanos	11	24	09	ἀγριελαίου	09	por	direct
romanos	11	24	10	καὶ	10,11	naturaleza es	expanded
romanos	11	24	11	παρὰ	12	un	direct
romanos	11	24	12	φύσιν	13	olivo	direct
romanos	11	24	13	ἐνεκεντρίσθης	14	silvestre,	direct
romanos	11	24	14	εἰς	15	y	direct
romanos	11	24	15	καλλιέλαιον,	16	contra	direct
romanos	11	24	16	πόσῳ	17	lo	direct
romanos	11	24	17	μᾶλλον	18	que	direct
romanos	11	24	18	οὗτοι	19	es	direct
romanos	11	24	19	οἱ	20	natural	direct
romanos	11	24	20	κατὰ	21	fuiste	direct
romanos	11	24	21	φύσιν	22	injertado	direct
romanos	11	24	22	ἐγκεντρισθήσονται	23	en	direct
romanos	11	24	23	τῇ	24,25	un olivo	expanded
romanos	11	24	24	ἰδίᾳ	26	cultivado,	direct
romanos	11	24	25	ἐλαίᾳ.	27	¿cuánto	direct
