BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	2	15	01	οἵτινες	01	Porque	direct
romanos	2	15	02	ἐνδείκνυνται	02	muestran	direct
romanos	2	15	03	τὸ	03	la	direct
romanos	2	15	04	ἔργον	04	obra	direct
romanos	2	15	05	τοῦ	05	de	direct
romanos	2	15	06	νόμου	06	la	direct
romanos	2	15	07	γραπτὸν	07	ley	direct
romanos	2	15	08	ἐν	08,09,10	escrita en sus	expanded
romanos	2	15	09	ταῖς	11	corazones,	direct
romanos	2	15	10	καρδίαις	12	su	direct
romanos	2	15	11	αὐτῶν,	13	conciencia	direct
romanos	2	15	12	συμμαρτυρούσης	14	dando	direct
romanos	2	15	13	αὐτῶν	15	testimonio,	direct
romanos	2	15	14	τῆς	16	y	direct
romanos	2	15	15	συνειδήσεως	17	sus	direct
romanos	2	15	16	καὶ	18,19	pensamientos acusándolos	expanded
romanos	2	15	17	μεταξὺ	20	unas	direct
romanos	2	15	18	ἀλλήλων	21	veces	direct
romanos	2	15	19	τῶν	22,23	y otras	expanded
romanos	2	15	20	λογισμῶν	24	defendiéndolos,	direct
romanos	2	15	21	κατηγορούντων	-	-	missing
romanos	2	15	22	ἢ	-	-	missing
romanos	2	15	23	καὶ	-	-	missing
romanos	2	15	24	ἀπολογουμένων,	-	-	missing
