BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	10	9	01	ὅτι	01	que	direct
romanos	10	9	02	ἐὰν	02	si	direct
romanos	10	9	03	⸀ὁμολογήσῃς	03	confiesas	direct
romanos	10	9	04	ἐν	04,05,06	con tu boca	expanded
romanos	10	9	05	τῷ	07	a	direct
romanos	10	9	06	στόματί	08	Jesús	direct
romanos	10	9	07	⸀σου	09	por	direct
romanos	10	9	08	κύριον	10	Señor,	direct
romanos	10	9	09	Ἰησοῦν,	11	y	direct
romanos	10	9	10	καὶ	12,13	crees en	expanded
romanos	10	9	11	πιστεύσῃς	14	tu	direct
romanos	10	9	12	ἐν	15,16,17	corazón que Dios	expanded
romanos	10	9	13	τῇ	18,19	lo resucitó	expanded
romanos	10	9	14	καρδίᾳ	20	de	direct
romanos	10	9	15	σου	21	entre	direct
romanos	10	9	16	ὅτι	22	los	direct
romanos	10	9	17	ὁ	23	muertos,	direct
romanos	10	9	18	θεὸς	24	serás	direct
romanos	10	9	19	αὐτὸν	25	salvo.	direct
romanos	10	9	20	ἤγειρεν	-	-	missing
romanos	10	9	21	ἐκ	-	-	missing
romanos	10	9	22	νεκρῶν,	-	-	missing
romanos	10	9	23	σωθήσῃ·	-	-	missing
