BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	5	19	01	ὥσπερ	01	Porque	direct
romanos	5	19	02	γὰρ	02	así	direct
romanos	5	19	03	διὰ	03,04,05	como por la	expanded
romanos	5	19	04	τῆς	06	desobediencia	direct
romanos	5	19	05	παρακοῆς	07	de	direct
romanos	5	19	06	τοῦ	08	un	direct
romanos	5	19	07	ἑνὸς	09	hombre	direct
romanos	5	19	08	ἀνθρώπου	10	los	direct
romanos	5	19	09	ἁμαρτωλοὶ	11	muchos	direct
romanos	5	19	10	κατεστάθησαν	12	fueron	direct
romanos	5	19	11	οἱ	13	constituidos	direct
romanos	5	19	12	πολλοί,	14	pecadores,	direct
romanos	5	19	13	οὕτως	15	así	direct
romanos	5	19	14	καὶ	16,17	también por	expanded
romanos	5	19	15	διὰ	18,19,20	la obediencia de	expanded
romanos	5	19	16	τῆς	21	Uno	direct
romanos	5	19	17	ὑπακοῆς	22	los	direct
romanos	5	19	18	τοῦ	23	muchos	direct
romanos	5	19	19	ἑνὸς	24	serán	direct
romanos	5	19	20	δίκαιοι	25	constituidos	direct
romanos	5	19	21	κατασταθήσονται	26	justos.	direct
romanos	5	19	22	οἱ	-	-	missing
romanos	5	19	23	πολλοί.	-	-	missing
