BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	3	21	01	Νυνὶ	01	Pero	direct
romanos	3	21	02	δὲ	02,03	ahora, aparte	expanded
romanos	3	21	03	χωρὶς	04	de	direct
romanos	3	21	04	νόμου	05	la	direct
romanos	3	21	05	δικαιοσύνη	06	ley,	direct
romanos	3	21	06	θεοῦ	07,08	la justicia	expanded
romanos	3	21	07	πεφανέρωται,	09	de	direct
romanos	3	21	08	μαρτυρουμένη	10	Dios	direct
romanos	3	21	09	ὑπὸ	11	ha	direct
romanos	3	21	10	τοῦ	12	sido	direct
romanos	3	21	11	νόμου	13	manifestada,	direct
romanos	3	21	12	καὶ	14,15	confirmada por	expanded
romanos	3	21	13	τῶν	16,17	la ley	expanded
romanos	3	21	14	προφητῶν,	18	y	direct
