BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	13	1	01	Πᾶσα	01	Sométase	direct
romanos	13	1	02	ψυχὴ	02	toda	direct
romanos	13	1	03	ἐξουσίαις	03	persona	direct
romanos	13	1	04	ὑπερεχούσαις	04	a	direct
romanos	13	1	05	ὑποτασσέσθω,	05	las	direct
romanos	13	1	06	οὐ	10	no	direct
romanos	13	1	07	γὰρ	11	hay	direct
romanos	13	1	08	ἔστιν	12	autoridad	direct
romanos	13	1	09	ἐξουσία	13	sino	direct
romanos	13	1	10	εἰ	14	de	direct
romanos	13	1	11	μὴ	15	Dios,	direct
romanos	13	1	12	ὑπὸ	16	y	direct
romanos	13	1	13	θεοῦ,	17	las	direct
romanos	13	1	14	αἱ	18	que	direct
romanos	13	1	15	δὲ	19,20	existen, por	expanded
romanos	13	1	16	⸀οὖσαι	21	Dios	direct
romanos	13	1	17	⸀ὑπὸ	22	son	direct
romanos	13	1	18	θεοῦ	23	constituidas.	expanded
romanos	13	1	19	τεταγμέναι	-	-	missing
romanos	13	1	20	εἰσίν.	-	-	missing
