BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	5	5	01	ἡ	02	la	direct
romanos	5	5	02	δὲ	03,04	esperanza no	expanded
romanos	5	5	03	ἐλπὶς	05	desilusiona,	direct
romanos	5	5	04	οὐ	06	porque	direct
romanos	5	5	05	καταισχύνει·	07	el	direct
romanos	5	5	06	ὅτι	08	amor	direct
romanos	5	5	07	ἡ	09	de	direct
romanos	5	5	08	ἀγάπη	10	Dios	direct
romanos	5	5	09	τοῦ	11	ha	direct
romanos	5	5	10	θεοῦ	12,13	sido derramado	expanded
romanos	5	5	11	ἐκκέχυται	14	en	direct
romanos	5	5	12	ἐν	15,16,17	nuestros corazones por	expanded
romanos	5	5	13	ταῖς	18	medio	direct
romanos	5	5	14	καρδίαις	19	del	direct
romanos	5	5	15	ἡμῶν	20	Espíritu	direct
romanos	5	5	16	διὰ	21,22,23	Santo que nos	expanded
romanos	5	5	17	πνεύματος	24	fue	direct
romanos	5	5	18	ἁγίου	25	dado.	direct
romanos	5	5	19	τοῦ	-	-	missing
romanos	5	5	20	δοθέντος	-	-	missing
romanos	5	5	21	ἡμῖν.	-	-	missing
