BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	15	20	01	οὕτως	01	De	direct
romanos	15	20	02	δὲ	02,03	esta manera	expanded
romanos	15	20	03	⸀φιλοτιμούμενον	04	me	direct
romanos	15	20	04	εὐαγγελίζεσθαι	05	esforcé	direct
romanos	15	20	05	οὐχ	06	en	direct
romanos	15	20	06	ὅπου	07	anunciar	direct
romanos	15	20	07	ὠνομάσθη	08	el	direct
romanos	15	20	08	Χριστός,	09	evangelio,	direct
romanos	15	20	09	ἵνα	10,11,12,13	no donde Cristo ya	expanded
romanos	15	20	10	μὴ	17	no	direct
romanos	15	20	11	ἐπʼ	18	edificar	direct
romanos	15	20	12	ἀλλότριον	19	sobre	direct
romanos	15	20	13	θεμέλιον	20	el	direct
romanos	15	20	14	οἰκοδομῶ,	21	fundamento	direct
