BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	7	13	01	Τὸ	01	¿Entonces	direct
romanos	7	13	02	οὖν	02	lo	direct
romanos	7	13	03	ἀγαθὸν	03	que	direct
romanos	7	13	04	ἐμοὶ	04	es	direct
romanos	7	13	05	⸀ἐγένετο	05	bueno	direct
romanos	7	13	06	θάνατος;	06	vino	direct
romanos	7	13	07	μὴ	07	a	direct
romanos	7	13	08	γένοιτο·	08	ser	direct
romanos	7	13	09	ἀλλὰ	09,10	causa de	expanded
romanos	7	13	10	ἡ	11	muerte	direct
romanos	7	13	11	ἁμαρτία,	12	para	direct
romanos	7	13	12	ἵνα	13,14,15,16	mí? ¡De ningún modo!	expanded
romanos	7	13	13	φανῇ	17	Al	direct
romanos	7	13	14	ἁμαρτία	18	contrario,	direct
romanos	7	13	15	διὰ	19,20,21	fue el pecado,	expanded
romanos	7	13	16	τοῦ	24	de	direct
romanos	7	13	17	ἀγαθοῦ	25	mostrarse	direct
romanos	7	13	18	μοι	26	que	direct
romanos	7	13	19	κατεργαζομένη	27	es	direct
romanos	7	13	20	θάνατον·	28	pecado	direct
romanos	7	13	21	ἵνα	29,30,31,32	al producir mi muerte	expanded
romanos	7	13	22	γένηται	33	por	direct
romanos	7	13	23	καθʼ	34	medio	direct
romanos	7	13	24	ὑπερβολὴν	35	de	direct
romanos	7	13	25	ἁμαρτωλὸς	36	lo	direct
romanos	7	13	26	ἡ	37	que	direct
romanos	7	13	27	ἁμαρτία	38	es	direct
romanos	7	13	28	διὰ	39,40,41	bueno, para que	expanded
romanos	7	13	29	τῆς	42	por	direct
romanos	7	13	30	ἐντολῆς.	43	medio	direct
