BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	10	7	01	ἤ·	01	o	direct
romanos	10	7	02	Τίς	02	“¿QUIÉN	direct
romanos	10	7	03	καταβήσεται	03	DESCENDERÁ	direct
romanos	10	7	04	εἰς	04	AL	direct
romanos	10	7	05	τὴν	05	ABISMO?”.	direct
romanos	10	7	06	ἄβυσσον;	06	Esto	direct
romanos	10	7	07	τοῦτʼ	07	es,	direct
romanos	10	7	08	ἔστιν	08	para	direct
romanos	10	7	09	Χριστὸν	09	subir	direct
romanos	10	7	10	ἐκ	10	a	direct
romanos	10	7	11	νεκρῶν	11	Cristo	direct
romanos	10	7	12	ἀναγαγεῖν.	12	de	direct
