BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	13	12	01	ἡ	01	La	direct
romanos	13	12	02	νὺξ	02	noche	direct
romanos	13	12	03	προέκοψεν,	03	está	direct
romanos	13	12	04	ἡ	04	muy	direct
romanos	13	12	05	δὲ	05,06	avanzada, y	expanded
romanos	13	12	06	ἡμέρα	07	el	direct
romanos	13	12	07	ἤγγικεν.	08	día	direct
romanos	13	12	08	⸀ἀποβαλώμεθα	09	está	direct
romanos	13	12	09	οὖν	10	cerca.	direct
romanos	13	12	10	τὰ	11	Por	direct
romanos	13	12	11	ἔργα	12	tanto,	direct
romanos	13	12	12	τοῦ	16	de	direct
romanos	13	12	13	σκότους,	17	las	direct
romanos	13	12	14	⸂ἐνδυσώμεθα	18	tinieblas	direct
romanos	13	12	15	δὲ⸃	19	y	direct
romanos	13	12	16	τὰ	20	vistámonos	direct
romanos	13	12	17	ὅπλα	21	con	direct
romanos	13	12	18	τοῦ	24	de	direct
romanos	13	12	19	φωτός.	25	la	direct
