BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	9	24	01	οὓς	01	es	direct
romanos	9	24	02	καὶ	02,03	decir, nosotros,	expanded
romanos	9	24	03	ἐκάλεσεν	04	a	direct
romanos	9	24	04	ἡμᾶς	05	quienes	direct
romanos	9	24	05	οὐ	08	no	direct
romanos	9	24	06	μόνον	09	solo	direct
romanos	9	24	07	ἐξ	10	de	direct
romanos	9	24	08	Ἰουδαίων	11	entre	direct
romanos	9	24	09	ἀλλὰ	12,13	los judíos,	expanded
romanos	9	24	10	καὶ	14,15	sino también	expanded
romanos	9	24	11	ἐξ	16	de	direct
romanos	9	24	12	ἐθνῶν;—	17	entre	direct
