BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	13	13	01	ὡς	03	como	direct
romanos	13	13	02	ἐν	04,05,06	de día, no	expanded
romanos	13	13	03	ἡμέρᾳ	07	en	direct
romanos	13	13	04	εὐσχημόνως	08	orgías	direct
romanos	13	13	05	περιπατήσωμεν,	09	y	direct
romanos	13	13	06	μὴ	11	no	direct
romanos	13	13	07	κώμοις	12	en	direct
romanos	13	13	08	καὶ	13,14	promiscuidad sexual	expanded
romanos	13	13	09	μέθαις,	15	y	direct
romanos	13	13	10	μὴ	17	no	direct
romanos	13	13	11	κοίταις	18	en	direct
romanos	13	13	12	καὶ	19,20	pleitos y	expanded
romanos	13	13	13	ἀσελγείαις,	21	envidias.	direct
romanos	13	13	14	μὴ	-	-	missing
romanos	13	13	15	ἔριδι	-	-	missing
romanos	13	13	16	καὶ	-	-	missing
romanos	13	13	17	ζήλῳ,	-	-	missing
