BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	5	12	01	Διὰ	01	Por	direct
romanos	5	12	02	τοῦτο	02	tanto,	direct
romanos	5	12	03	ὥσπερ	03	tal	direct
romanos	5	12	04	διʼ	04	como	direct
romanos	5	12	05	ἑνὸς	05	el	direct
romanos	5	12	06	ἀνθρώπου	06	pecado	direct
romanos	5	12	07	ἡ	07	entró	direct
romanos	5	12	08	ἁμαρτία	08	en	direct
romanos	5	12	09	εἰς	09	el	direct
romanos	5	12	10	τὸν	10	mundo	direct
romanos	5	12	11	κόσμον	11	por	direct
romanos	5	12	12	εἰσῆλθεν	12	medio	direct
romanos	5	12	13	καὶ	13,14	de un	expanded
romanos	5	12	14	διὰ	15,16,17	hombre, y por	expanded
romanos	5	12	15	τῆς	18	medio	direct
romanos	5	12	16	ἁμαρτίας	19	del	direct
romanos	5	12	17	ὁ	20	pecado	direct
romanos	5	12	18	θάνατος,	21	la	direct
romanos	5	12	19	καὶ	22,23	muerte, así	expanded
romanos	5	12	20	οὕτως	24	también	direct
romanos	5	12	21	εἰς	25	la	direct
romanos	5	12	22	πάντας	26,27,28	muerte se extendió	expanded
romanos	5	12	23	ἀνθρώπους	26,27,28	muerte se extendió	shared
romanos	5	12	24	ὁ	29	a	direct
romanos	5	12	25	θάνατος	30	todos	direct
romanos	5	12	26	διῆλθεν	31	los	direct
romanos	5	12	27	ἐφʼ	32	hombres,	direct
romanos	5	12	28	ᾧ	33	porque	direct
romanos	5	12	29	πάντες	34	todos	direct
romanos	5	12	30	ἥμαρτον—	35	pecaron.	direct
