BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	4	14	01	εἰ	01	Porque	direct
romanos	4	14	02	γὰρ	02	si	direct
romanos	4	14	03	οἱ	03	los	direct
romanos	4	14	04	ἐκ	04	que	direct
romanos	4	14	05	νόμου	05	son	direct
romanos	4	14	06	κληρονόμοι,	06	de	direct
romanos	4	14	07	κεκένωται	07	la	direct
romanos	4	14	08	ἡ	13	la	direct
romanos	4	14	09	πίστις	14	fe	direct
romanos	4	14	10	καὶ	15,16	y anulada	expanded
romanos	4	14	11	κατήργηται	17	la	direct
romanos	4	14	12	ἡ	18	promesa.	direct
romanos	4	14	13	ἐπαγγελία·	-	-	missing
