BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	4	19	01	καὶ	01,02	Y sin	expanded
romanos	4	19	02	μὴ	03	debilitarse	direct
romanos	4	19	03	ἀσθενήσας	04	en	direct
romanos	4	19	04	τῇ	05,06	la fe	expanded
romanos	4	19	05	⸀πίστει	07	contempló	direct
romanos	4	19	06	κατενόησεν	08	su	direct
romanos	4	19	07	τὸ	09	propio	direct
romanos	4	19	08	ἑαυτοῦ	10	cuerpo,	direct
romanos	4	19	09	⸀σῶμα	11	que	direct
romanos	4	19	10	νενεκρωμένον,	12	ya	direct
romanos	4	19	11	ἑκατονταετής	13	estaba	direct
romanos	4	19	12	που	14	como	direct
romanos	4	19	13	ὑπάρχων,	15	muerto	direct
romanos	4	19	14	καὶ	16,17	puesto que	expanded
romanos	4	19	15	τὴν	24	la	direct
romanos	4	19	16	νέκρωσιν	25	esterilidad	direct
romanos	4	19	17	τῆς	26	de	direct
romanos	4	19	18	μήτρας	27	la	direct
romanos	4	19	19	Σάρρας,	28	matriz	direct
