BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	16	13	01	ἀσπάσασθε	01	Saluden	direct
romanos	16	13	02	Ῥοῦφον	02	a	direct
romanos	16	13	03	τὸν	03	Rufo,	direct
romanos	16	13	04	ἐκλεκτὸν	04	escogido	direct
romanos	16	13	05	ἐν	05,06,07	en el Señor,	expanded
romanos	16	13	06	κυρίῳ	08,09,10	también a su	expanded
romanos	16	13	07	καὶ	11,12	madre y	expanded
romanos	16	13	08	τὴν	13	mía.	direct
romanos	16	13	09	μητέρα	-	-	missing
romanos	16	13	10	αὐτοῦ	-	-	missing
romanos	16	13	11	καὶ	-	-	missing
romanos	16	13	12	ἐμοῦ.	-	-	missing
