BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	10	20	01	Ἠσαΐας	01	E	direct
romanos	10	20	02	δὲ	02,03	Isaías es	expanded
romanos	10	20	03	ἀποτολμᾷ	04	muy	direct
romanos	10	20	04	καὶ	05,06	osado, y	expanded
romanos	10	20	05	λέγει·	07	dice:	direct
romanos	10	20	06	Εὑρέθην	08	«FUI	direct
romanos	10	20	07	⸀ἐν	09	HALLADO	direct
romanos	10	20	08	τοῖς	10	POR	direct
romanos	10	20	09	ἐμὲ	11	LOS	direct
romanos	10	20	10	μὴ	12	QUE	direct
romanos	10	20	11	ζητοῦσιν,	13	NO	direct
romanos	10	20	12	ἐμφανὴς	14	ME	direct
romanos	10	20	13	⸀ἐγενόμην	15	BUSCABAN;	direct
romanos	10	20	14	τοῖς	16	ME	direct
romanos	10	20	15	ἐμὲ	17	MANIFESTÉ	direct
romanos	10	20	16	μὴ	18	A	direct
romanos	10	20	17	ἐπερωτῶσιν.	19	LOS	direct
