BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	9	15	01	τῷ	01	Porque	direct
romanos	9	15	02	⸂Μωϋσεῖ	02	Él	direct
romanos	9	15	03	γὰρ⸃	03	dice	direct
romanos	9	15	04	λέγει·	04	a	direct
romanos	9	15	05	Ἐλεήσω	05	Moisés:	direct
romanos	9	15	06	ὃν	06	«TENDRÉ	direct
romanos	9	15	07	ἂν	07	MISERICORDIA	direct
romanos	9	15	08	ἐλεῶ,	08	DEL	direct
romanos	9	15	09	καὶ	09,10	QUE YO	expanded
romanos	9	15	10	οἰκτιρήσω	11	TENGA	direct
romanos	9	15	11	ὃν	12	MISERICORDIA,	direct
romanos	9	15	12	ἂν	13	Y	direct
romanos	9	15	13	οἰκτίρω.	14	TENDRÉ	direct
