BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	3	22	01	δικαιοσύνη	01	Esta	direct
romanos	3	22	02	δὲ	02,03	justicia de	expanded
romanos	3	22	03	θεοῦ	04,05	Dios por	expanded
romanos	3	22	04	διὰ	06,07,08	medio de la	expanded
romanos	3	22	05	πίστεως	09	fe	direct
romanos	3	22	06	Ἰησοῦ	10	en	direct
romanos	3	22	07	Χριστοῦ,	11	Jesucristo	direct
romanos	3	22	08	εἰς	12	es	direct
romanos	3	22	09	⸀πάντας	13	para	direct
romanos	3	22	10	τοὺς	14	todos	direct
romanos	3	22	11	πιστεύοντας,	15	los	direct
romanos	3	22	12	οὐ	19	no	direct
romanos	3	22	13	γάρ	-	-	missing
romanos	3	22	14	ἐστιν	20	hay	direct
romanos	3	22	15	διαστολή.	21	distinción,	direct
