BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	8	12	01	Ἄρα	01	Así	direct
romanos	8	12	02	οὖν,	02	que,	direct
romanos	8	12	03	ἀδελφοί,	03	hermanos,	direct
romanos	8	12	04	ὀφειλέται	04	somos	direct
romanos	8	12	05	ἐσμέν,	05	deudores,	direct
romanos	8	12	06	οὐ	06	no	direct
romanos	8	12	07	τῇ	07,08	a la	expanded
romanos	8	12	08	σαρκὶ	09	carne,	direct
romanos	8	12	09	τοῦ	10	para	direct
romanos	8	12	10	κατὰ	11	vivir	direct
romanos	8	12	11	σάρκα	12	conforme	direct
romanos	8	12	12	ζῆν,	13	a	direct
