BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	8	38	01	πέπεισμαι	01	Porque	direct
romanos	8	38	02	γὰρ	02	estoy	direct
romanos	8	38	03	ὅτι	05	que	direct
romanos	8	38	04	οὔτε	06	ni	direct
romanos	8	38	05	θάνατος	07	la	direct
romanos	8	38	06	οὔτε	09	ni	direct
romanos	8	38	07	ζωὴ	10	la	direct
romanos	8	38	08	οὔτε	12	ni	direct
romanos	8	38	09	ἄγγελοι	13	ángeles,	direct
romanos	8	38	10	οὔτε	14	ni	direct
romanos	8	38	11	ἀρχαὶ	15	principados,	direct
romanos	8	38	12	οὔτε	16	ni	direct
romanos	8	38	13	⸂ἐνεστῶτα	17	lo	direct
romanos	8	38	14	οὔτε	19	ni	direct
romanos	8	38	15	μέλλοντα	20	lo	direct
romanos	8	38	16	οὔτε	23	ni	direct
romanos	8	38	17	δυνάμεις⸃	24	los	direct
