BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	2	4	01	ἢ	01	¿O	direct
romanos	2	4	02	τοῦ	07	de	direct
romanos	2	4	03	πλούτου	08	Su	direct
romanos	2	4	04	τῆς	09	bondad	direct
romanos	2	4	05	χρηστότητος	10	y	direct
romanos	2	4	06	αὐτοῦ	11	tolerancia	direct
romanos	2	4	07	καὶ	12,13	y paciencia,	expanded
romanos	2	4	08	τῆς	14	ignorando	direct
romanos	2	4	09	ἀνοχῆς	15	que	direct
romanos	2	4	10	καὶ	16,17	la bondad	expanded
romanos	2	4	11	τῆς	18	de	direct
romanos	2	4	12	μακροθυμίας	19	Dios	direct
romanos	2	4	13	καταφρονεῖς,	20	te	direct
romanos	2	4	14	ἀγνοῶν	21	guía	direct
romanos	2	4	15	ὅτι	22	al	direct
romanos	2	4	16	τὸ	23	arrepentimiento?	direct
romanos	2	4	17	χρηστὸν	-	-	missing
romanos	2	4	18	τοῦ	-	-	missing
romanos	2	4	19	θεοῦ	-	-	missing
romanos	2	4	20	εἰς	-	-	missing
romanos	2	4	21	μετάνοιάν	-	-	missing
romanos	2	4	22	σε	-	-	missing
romanos	2	4	23	ἄγει;	-	-	missing
