BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	8	13	01	εἰ	01	Porque	direct
romanos	8	13	02	γὰρ	02	si	direct
romanos	8	13	03	κατὰ	03	ustedes	direct
romanos	8	13	04	σάρκα	04	viven	direct
romanos	8	13	05	ζῆτε	05	conforme	direct
romanos	8	13	06	μέλλετε	06	a	direct
romanos	8	13	07	ἀποθνῄσκειν,	07	la	direct
romanos	8	13	08	εἰ	08,09,10	carne, habrán de	expanded
romanos	8	13	09	δὲ	08,09,10	carne, habrán de	shared
romanos	8	13	10	πνεύματι	11	morir;	direct
romanos	8	13	11	τὰς	12	pero	direct
romanos	8	13	12	πράξεις	13	si	direct
romanos	8	13	13	τοῦ	21	de	direct
romanos	8	13	14	σώματος	22	la	direct
romanos	8	13	15	θανατοῦτε,	23	carne,	direct
romanos	8	13	16	ζήσεσθε.	24	vivirán.	direct
