BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	10	16	01	ἀλλʼ	01,02	Sin embargo,	expanded
romanos	10	16	02	οὐ	03	no	direct
romanos	10	16	03	πάντες	04	todos	direct
romanos	10	16	04	ὑπήκουσαν	05	hicieron	direct
romanos	10	16	05	τῷ	06	caso	direct
romanos	10	16	06	εὐαγγελίῳ·	07	al	direct
romanos	10	16	07	Ἠσαΐας	08	evangelio,	direct
romanos	10	16	08	γὰρ	09	porque	direct
romanos	10	16	09	λέγει·	10	Isaías	direct
romanos	10	16	10	Κύριε,	11	dice:	direct
romanos	10	16	11	τίς	12	«SEÑOR,	direct
romanos	10	16	12	ἐπίστευσεν	13	¿QUIÉN	direct
romanos	10	16	13	τῇ	14,15	HA CREÍDO	expanded
romanos	10	16	14	ἀκοῇ	16	A	direct
romanos	10	16	15	ἡμῶν;	17	NUESTRO	direct
