BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	10	19	01	ἀλλὰ	01,02	Y añado:	expanded
romanos	10	19	02	λέγω,	03	¿Acaso	direct
romanos	10	19	03	μὴ	05	no	direct
romanos	10	19	04	⸂Ἰσραὴλ	06	sabía?	direct
romanos	10	19	05	οὐκ	07	En	direct
romanos	10	19	06	ἔγνω⸃;	08	primer	direct
romanos	10	19	07	πρῶτος	09	lugar,	direct
romanos	10	19	08	Μωϋσῆς	10	Moisés	direct
romanos	10	19	09	λέγει·	11	dice:	direct
romanos	10	19	10	Ἐγὼ	12	«YO	direct
romanos	10	19	11	παραζηλώσω	13	LOS	direct
romanos	10	19	12	ὑμᾶς	14	PROVOCARÉ	direct
romanos	10	19	13	ἐπʼ	15	A	direct
romanos	10	19	14	οὐκ	16	CELOS	direct
romanos	10	19	15	ἔθνει,	17	CON	direct
romanos	10	19	16	ἐπʼ	18	UN	direct
romanos	10	19	17	ἔθνει	19	pueblo	direct
romanos	10	19	18	ἀσυνέτῳ	20	QUE	direct
romanos	10	19	19	παροργιῶ	21	NO	direct
romanos	10	19	20	ὑμᾶς.	22	ES	direct
