BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	2	7	01	τοῖς	02	los	direct
romanos	2	7	02	μὲν	03	que	direct
romanos	2	7	03	καθʼ	04	por	direct
romanos	2	7	04	ὑπομονὴν	05	la	direct
romanos	2	7	05	ἔργου	06	perseverancia	direct
romanos	2	7	06	ἀγαθοῦ	07	en	direct
romanos	2	7	07	δόξαν	08	hacer	direct
romanos	2	7	08	καὶ	09,10	el bien	expanded
romanos	2	7	09	τιμὴν	11	buscan	direct
romanos	2	7	10	καὶ	12,13	gloria, honor	expanded
romanos	2	7	11	ἀφθαρσίαν	14	e	direct
romanos	2	7	12	ζητοῦσιν	15	inmortalidad:	direct
romanos	2	7	13	ζωὴν	16	vida	direct
romanos	2	7	14	αἰώνιον·	17	eterna;	direct
