BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	8	21	01	ὅτι	02	que	direct
romanos	8	21	02	καὶ	03,04	la creación	expanded
romanos	8	21	03	αὐτὴ	05	misma	direct
romanos	8	21	04	ἡ	10	la	direct
romanos	8	21	05	κτίσις	11	esclavitud	direct
romanos	8	21	06	ἐλευθερωθήσεται	12	de	direct
romanos	8	21	07	ἀπὸ	13	la	direct
romanos	8	21	08	τῆς	14	corrupción	direct
romanos	8	21	09	δουλείας	15	a	direct
romanos	8	21	10	τῆς	16	la	direct
romanos	8	21	11	φθορᾶς	17	libertad	direct
romanos	8	21	12	εἰς	18	de	direct
romanos	8	21	13	τὴν	19	la	direct
romanos	8	21	14	ἐλευθερίαν	20	gloria	direct
romanos	8	21	15	τῆς	21	de	direct
romanos	8	21	16	δόξης	22	los	direct
romanos	8	21	17	τῶν	23,24	hijos de	expanded
romanos	8	21	18	τέκνων	25	Dios.	direct
romanos	8	21	19	τοῦ	-	-	missing
romanos	8	21	20	θεοῦ.	-	-	missing
