BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	13	6	01	διὰ	01,02,03	Pues por esto	expanded
romanos	13	6	02	τοῦτο	04	también	direct
romanos	13	6	03	γὰρ	05	ustedes	direct
romanos	13	6	04	καὶ	06,07	pagan impuestos,	expanded
romanos	13	6	05	φόρους	08	porque	direct
romanos	13	6	06	τελεῖτε,	09	los	direct
romanos	13	6	07	λειτουργοὶ	10	gobernantes	direct
romanos	13	6	08	γὰρ	11	son	direct
romanos	13	6	09	θεοῦ	12,13	servidores de	expanded
romanos	13	6	10	εἰσιν	14	Dios,	direct
romanos	13	6	11	εἰς	15	dedicados	direct
romanos	13	6	12	αὐτὸ	16	precisamente	direct
romanos	13	6	13	τοῦτο	17	a	direct
romanos	13	6	14	προσκαρτεροῦντες.	18	esto.	direct
