BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	13	5	01	διὸ	01	Por	direct
romanos	13	5	02	ἀνάγκη	02	tanto,	direct
romanos	13	5	03	ὑποτάσσεσθαι,	03	es	direct
romanos	13	5	04	οὐ	06	no	direct
romanos	13	5	05	μόνον	07	solo	direct
romanos	13	5	06	διὰ	14,15,16	por causa de	expanded
romanos	13	5	07	τὴν	17	la	direct
romanos	13	5	08	ὀργὴν	18	conciencia.	direct
romanos	13	5	09	ἀλλὰ	-	-	missing
romanos	13	5	10	καὶ	-	-	missing
romanos	13	5	11	διὰ	-	-	missing
romanos	13	5	12	τὴν	-	-	missing
romanos	13	5	13	συνείδησιν,	-	-	missing
