BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	14	11	01	γέγραπται	01	Porque	direct
romanos	14	11	02	γάρ·	02	está	direct
romanos	14	11	03	Ζῶ	03	escrito:	direct
romanos	14	11	04	ἐγώ,	04	«VIVO	direct
romanos	14	11	05	λέγει	05	YO,	direct
romanos	14	11	06	κύριος,	06	DICE	direct
romanos	14	11	07	ὅτι	07	EL	direct
romanos	14	11	08	ἐμοὶ	08	SEÑOR,	direct
romanos	14	11	09	κάμψει	09	QUE	direct
romanos	14	11	10	πᾶν	10	ANTE	direct
romanos	14	11	11	γόνυ,	11	MÍ	direct
romanos	14	11	12	καὶ	12,13	SE DOBLARÁ	expanded
romanos	14	11	13	⸂πᾶσα	14	TODA	direct
romanos	14	11	14	γλῶσσα	15	RODILLA,	direct
romanos	14	11	15	ἐξομολογήσεται⸃	16	Y	direct
romanos	14	11	16	τῷ	17	TODA	direct
romanos	14	11	17	θεῷ.	18	LENGUA	direct
