BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	16	17	01	Παρακαλῶ	01	Les	direct
romanos	16	17	02	δὲ	02,03	ruego, hermanos,	expanded
romanos	16	17	03	ὑμᾶς,	04	que	direct
romanos	16	17	04	ἀδελφοί,	05	vigilen	direct
romanos	16	17	05	σκοπεῖν	06	a	direct
romanos	16	17	06	τοὺς	07	los	direct
romanos	16	17	07	τὰς	08	que	direct
romanos	16	17	08	διχοστασίας	09	causan	direct
romanos	16	17	09	καὶ	10,11	disensiones y	expanded
romanos	16	17	10	τὰ	12	tropiezos	direct
romanos	16	17	11	σκάνδαλα	13	contra	direct
romanos	16	17	12	παρὰ	14	las	direct
romanos	16	17	13	τὴν	15	enseñanzas	direct
romanos	16	17	14	διδαχὴν	16	que	direct
romanos	16	17	15	ἣν	17	ustedes	direct
romanos	16	17	16	ὑμεῖς	18	aprendieron,	direct
romanos	16	17	17	ἐμάθετε	19	y	direct
romanos	16	17	18	ποιοῦντας,	20	que	direct
romanos	16	17	19	καὶ	21,22	se aparten	expanded
romanos	16	17	20	⸀ἐκκλίνετε	23	de	direct
romanos	16	17	21	ἀπʼ	24	ellos.	direct
romanos	16	17	22	αὐτῶν·	-	-	missing
