BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	8	20	01	τῇ	01,02	Porque la	expanded
romanos	8	20	02	γὰρ	03	creación	direct
romanos	8	20	03	ματαιότητι	04	fue	direct
romanos	8	20	04	ἡ	05	sometida	direct
romanos	8	20	05	κτίσις	06	a	direct
romanos	8	20	06	ὑπετάγη,	07	vanidad,	direct
romanos	8	20	07	οὐχ	08	no	direct
romanos	8	20	08	ἑκοῦσα	09	de	direct
romanos	8	20	09	ἀλλὰ	10,11	su propia	expanded
romanos	8	20	10	διὰ	14,15,16	por causa de	expanded
romanos	8	20	11	τὸν	17	Aquel	direct
romanos	8	20	12	ὑποτάξαντα,	18	que	direct
romanos	8	20	13	⸀ἐφʼ	19	la	direct
romanos	8	20	14	ἑλπίδι	20	sometió,	direct
