BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	14	3	01	ὁ	01	El	direct
romanos	14	3	02	ἐσθίων	02	que	direct
romanos	14	3	03	τὸν	03	come	direct
romanos	14	3	04	μὴ	04	no	direct
romanos	14	3	05	ἐσθίοντα	05	desprecie	direct
romanos	14	3	06	μὴ	08	no	direct
romanos	14	3	07	ἐξουθενείτω,	09	come,	direct
romanos	14	3	08	⸂ὁ	10	y	direct
romanos	14	3	09	δὲ⸃	11	el	direct
romanos	14	3	10	μὴ	13	no	direct
romanos	14	3	11	ἐσθίων	14	come	direct
romanos	14	3	12	τὸν	15	no	direct
romanos	14	3	13	ἐσθίοντα	16	juzgue	direct
romanos	14	3	14	μὴ	17	al	direct
romanos	14	3	15	κρινέτω,	18	que	direct
romanos	14	3	16	ὁ	19	come,	direct
romanos	14	3	17	θεὸς	20	porque	direct
romanos	14	3	18	γὰρ	21	Dios	direct
romanos	14	3	19	αὐτὸν	22	lo	direct
romanos	14	3	20	προσελάβετο.	23	ha	direct
