BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	2	14	01	ὅταν	01	Porque	direct
romanos	2	14	02	γὰρ	02	cuando	direct
romanos	2	14	03	ἔθνη	03	los	direct
romanos	2	14	04	τὰ	04	gentiles,	direct
romanos	2	14	05	μὴ	06	no	direct
romanos	2	14	06	νόμον	07	tienen	direct
romanos	2	14	07	ἔχοντα	08	la	direct
romanos	2	14	08	φύσει	09	ley,	direct
romanos	2	14	09	τὰ	13	los	direct
romanos	2	14	10	τοῦ	15	de	direct
romanos	2	14	11	νόμου	16	la	direct
romanos	2	14	12	⸀ποιῶσιν,	17	ley,	direct
romanos	2	14	13	οὗτοι	18	ellos,	direct
romanos	2	14	14	νόμον	19	no	direct
romanos	2	14	15	μὴ	20	teniendo	direct
romanos	2	14	16	ἔχοντες	21	la	direct
romanos	2	14	17	ἑαυτοῖς	22	ley,	direct
romanos	2	14	18	εἰσιν	23	son	direct
romanos	2	14	19	νόμος·	24	una	direct
