BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	2	20	01	παιδευτὴν	01	instructor	direct
romanos	2	20	02	ἀφρόνων,	02	de	direct
romanos	2	20	03	διδάσκαλον	03	los	direct
romanos	2	20	04	νηπίων,	04	necios,	direct
romanos	2	20	05	ἔχοντα	05	maestro	direct
romanos	2	20	06	τὴν	14	la	direct
romanos	2	20	07	μόρφωσιν	15	ley	direct
romanos	2	20	08	τῆς	16	la	direct
romanos	2	20	09	γνώσεως	17	expresión	direct
romanos	2	20	10	καὶ	18,19	misma del	expanded
romanos	2	20	11	τῆς	20	conocimiento	direct
romanos	2	20	12	ἀληθείας	21	y	direct
romanos	2	20	13	ἐν	22,23,24	de la verdad,	expanded
romanos	2	20	14	τῷ	-	-	missing
romanos	2	20	15	νόμῳ—	-	-	missing
