BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	5	21	01	ἵνα	01,02,03,04	para que así como	expanded
romanos	5	21	02	ὥσπερ	05	el	direct
romanos	5	21	03	ἐβασίλευσεν	06	pecado	direct
romanos	5	21	04	ἡ	09	la	direct
romanos	5	21	05	ἁμαρτία	10	muerte,	direct
romanos	5	21	06	ἐν	16,17,18	por medio de	expanded
romanos	5	21	07	τῷ	19	la	direct
romanos	5	21	08	θανάτῳ,	20	justicia	direct
romanos	5	21	09	οὕτως	21	para	direct
romanos	5	21	10	καὶ	22,23	vida eterna,	expanded
romanos	5	21	11	ἡ	24	mediante	direct
romanos	5	21	12	χάρις	25	Jesucristo	direct
romanos	5	21	13	βασιλεύσῃ	26	nuestro	direct
romanos	5	21	14	διὰ	27	Señor.	expanded
romanos	5	21	15	δικαιοσύνης	-	-	missing
romanos	5	21	16	εἰς	-	-	missing
romanos	5	21	17	ζωὴν	-	-	missing
romanos	5	21	18	αἰώνιον	-	-	missing
romanos	5	21	19	διὰ	-	-	missing
romanos	5	21	20	Ἰησοῦ	-	-	missing
romanos	5	21	21	Χριστοῦ	-	-	missing
romanos	5	21	22	τοῦ	-	-	missing
romanos	5	21	23	κυρίου	-	-	missing
romanos	5	21	24	ἡμῶν.	-	-	missing
