BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	11	3	01	Κύριε,	01	«Señor,	direct
romanos	11	3	02	τοὺς	02	HAN	direct
romanos	11	3	03	προφήτας	03	DADO	direct
romanos	11	3	04	σου	04	MUERTE	direct
romanos	11	3	05	ἀπέκτειναν,	05	A	direct
romanos	11	3	06	⸀τὰ	06	TUS	direct
romanos	11	3	07	θυσιαστήριά	07	PROFETAS,	direct
romanos	11	3	08	σου	08	HAN	direct
romanos	11	3	09	κατέσκαψαν,	09	DERRIBADO	direct
romanos	11	3	10	κἀγὼ	10,11,12	TUS ALTARES; Y	expanded
romanos	11	3	11	ὑπελείφθην	13	SOLO	direct
romanos	11	3	12	μόνος,	14	YO	direct
romanos	11	3	13	καὶ	15,16	HE QUEDADO	expanded
romanos	11	3	14	ζητοῦσιν	17	Y	direct
romanos	11	3	15	τὴν	18	ATENTAN	direct
romanos	11	3	16	ψυχήν	19	CONTRA	direct
romanos	11	3	17	μου.	20	MI	direct
