BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	1	19	01	διότι	01	Pero	direct
romanos	1	19	02	τὸ	02	lo	direct
romanos	1	19	03	γνωστὸν	03	que	direct
romanos	1	19	04	τοῦ	07	de	direct
romanos	1	19	05	θεοῦ	08,09	Dios es	expanded
romanos	1	19	06	φανερόν	10	evidente	direct
romanos	1	19	07	ἐστιν	11	dentro	direct
romanos	1	19	08	ἐν	12,13,14	de ellos, pues	expanded
romanos	1	19	09	αὐτοῖς,	15	Dios	direct
romanos	1	19	10	ὁ	16	se	direct
romanos	1	19	11	⸂θεὸς	17	lo	direct
romanos	1	19	12	γὰρ⸃	18	hizo	direct
romanos	1	19	13	αὐτοῖς	19	evidente.	direct
romanos	1	19	14	ἐφανέρωσεν.	-	-	missing
