BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	15	13	01	ὁ	01	Y	direct
romanos	15	13	02	δὲ	02,03	el Dios	expanded
romanos	15	13	03	θεὸς	04	de	direct
romanos	15	13	04	τῆς	05	la	direct
romanos	15	13	05	ἐλπίδος	06	esperanza	direct
romanos	15	13	06	πληρώσαι	07	los	direct
romanos	15	13	07	ὑμᾶς	08	llene	direct
romanos	15	13	08	πάσης	09	de	direct
romanos	15	13	09	χαρᾶς	10	todo	direct
romanos	15	13	10	καὶ	11,12	gozo y	expanded
romanos	15	13	11	εἰρήνης	13	paz	direct
romanos	15	13	12	ἐν	14,15,16	en el creer,	expanded
romanos	15	13	13	τῷ	23	el	direct
romanos	15	13	14	πιστεύειν,	24	poder	direct
romanos	15	13	15	εἰς	25	del	direct
romanos	15	13	16	τὸ	26	Espíritu	direct
romanos	15	13	17	περισσεύειν	27	Santo.	direct
romanos	15	13	18	ὑμᾶς	-	-	missing
romanos	15	13	19	ἐν	-	-	missing
romanos	15	13	20	τῇ	-	-	missing
romanos	15	13	21	ἐλπίδι	-	-	missing
romanos	15	13	22	ἐν	-	-	missing
romanos	15	13	23	δυνάμει	-	-	missing
romanos	15	13	24	πνεύματος	-	-	missing
romanos	15	13	25	ἁγίου.	-	-	missing
